time,cloud_cover (%),wind_speed_100m (km/h)
2023-06-12T00:00,29,19.5
2023-06-12T01:00,30,16.9
2023-06-12T02:00,28,13.3
2023-06-12T03:00,27,10
2023-06-12T04:00,18,8.3
2023-06-12T05:00,0,6
2023-06-12T06:00,0,6.9
2023-06-12T07:00,4,11.3
2023-06-12T08:00,7,14
2023-06-12T09:00,25,12.7
2023-06-12T10:00,27,17.7
2023-06-12T11:00,14,20.5
2023-06-12T12:00,13,18.4
2023-06-12T13:00,19,22.3
2023-06-12T14:00,21,24.1
2023-06-12T15:00,23,23.3
2023-06-12T16:00,28,22.4
2023-06-12T17:00,26,18.7
2023-06-12T18:00,16,15.6
2023-06-12T19:00,0,19.5
2023-06-12T20:00,0,21.3
2023-06-12T21:00,0,24
2023-06-12T22:00,0,24.5
2023-06-12T23:00,0,23.7
2023-06-13T00:00,0,26.2
2023-06-13T01:00,0,26.1
2023-06-13T02:00,0,24.3
2023-06-13T03:00,0,21.5
2023-06-13T04:00,0,18.8
2023-06-13T05:00,0,21.9
2023-06-13T06:00,8,25.6
2023-06-13T07:00,3,19.8
2023-06-13T08:00,0,18.5
2023-06-13T09:00,0,21.1
2023-06-13T10:00,0,24.1
2023-06-13T11:00,0,23.8
2023-06-13T12:00,0,22.9
2023-06-13T13:00,10,23.7
2023-06-13T14:00,10,24.8
2023-06-13T15:00,18,26.1
2023-06-13T16:00,16,27.2
2023-06-13T17:00,9,24.1
2023-06-13T18:00,19,23.2
2023-06-13T19:00,30,23.7
2023-06-13T20:00,29,28.6
2023-06-13T21:00,11,29.7
2023-06-13T22:00,9,29.2
2023-06-13T23:00,2,27.7
2023-06-14T00:00,0,27.3
2023-06-14T01:00,0,24.7
2023-06-14T02:00,0,22.1
2023-06-14T03:00,0,22.8
2023-06-14T04:00,0,24
2023-06-14T05:00,0,24.8
2023-06-14T06:00,0,27.4
2023-06-14T07:00,6,21
2023-06-14T08:00,7,21.4
2023-06-14T09:00,7,21.8
2023-06-14T10:00,1,21.4
2023-06-14T11:00,1,20.8
2023-06-14T12:00,0,21.7
2023-06-14T13:00,0,21.2
2023-06-14T14:00,0,21.4
2023-06-14T15:00,0,21.4
2023-06-14T16:00,0,21
2023-06-14T17:00,0,20.5
2023-06-14T18:00,0,18.1
2023-06-14T19:00,0,14.8
2023-06-14T20:00,0,18.9
2023-06-14T21:00,0,19.9
2023-06-14T22:00,0,20
2023-06-14T23:00,0,19.6
2023-06-15T00:00,0,21.8
2023-06-15T01:00,1,22.2
2023-06-15T02:00,0,21.9
2023-06-15T03:00,0,21.1
2023-06-15T04:00,0,20.6
2023-06-15T05:00,1,19.8
2023-06-15T06:00,0,20.9
2023-06-15T07:00,1,15.6
2023-06-15T08:00,4,14.3
2023-06-15T09:00,4,13.4
2023-06-15T10:00,0,13
2023-06-15T11:00,14,14.1
2023-06-15T12:00,43,15.7
2023-06-15T13:00,21,17.8
2023-06-15T14:00,23,17.4
2023-06-15T15:00,14,17.8
2023-06-15T16:00,5,20
2023-06-15T17:00,4,19.9
2023-06-15T18:00,6,17.1
2023-06-15T19:00,9,16.9
2023-06-15T20:00,1,18
2023-06-15T21:00,3,18.5
2023-06-15T22:00,2,17.7
2023-06-15T23:00,1,16.4
2023-06-16T00:00,0,17.2
2023-06-16T01:00,5,14.4
2023-06-16T02:00,11,12.3
2023-06-16T03:00,1,14.5
2023-06-16T04:00,2,16.3
2023-06-16T05:00,0,16.7
2023-06-16T06:00,0,17.1
2023-06-16T07:00,0,11.5
2023-06-16T08:00,0,11.5
2023-06-16T09:00,0,11.2
2023-06-16T10:00,0,13.5
2023-06-16T11:00,0,16.8
2023-06-16T12:00,0,16
2023-06-16T13:00,0,17.7
2023-06-16T14:00,0,19
2023-06-16T15:00,0,18.8
2023-06-16T16:00,0,16.9
2023-06-16T17:00,0,14.5
2023-06-16T18:00,0,13
2023-06-16T19:00,0,11.6
2023-06-16T20:00,8,11
2023-06-16T21:00,30,11.4
2023-06-16T22:00,29,10.2
2023-06-16T23:00,28,8.3
2023-06-17T00:00,30,10.5
2023-06-17T01:00,30,13.4
2023-06-17T02:00,30,15.1
2023-06-17T03:00,30,13.8
2023-06-17T04:00,30,13.6
2023-06-17T05:00,21,16.3
2023-06-17T06:00,8,14.8
2023-06-17T07:00,26,10.8
2023-06-17T08:00,30,11.3
2023-06-17T09:00,30,14.1
2023-06-17T10:00,36,14.4
2023-06-17T11:00,41,16
2023-06-17T12:00,90,16.6
2023-06-17T13:00,83,15.5
2023-06-17T14:00,44,14.8
2023-06-17T15:00,84,15.8
2023-06-17T16:00,83,14.8
2023-06-17T17:00,41,13.1
2023-06-17T18:00,30,13
2023-06-17T19:00,26,14.5
2023-06-17T20:00,30,16.2
2023-06-17T21:00,30,18
2023-06-17T22:00,34,19.1
2023-06-17T23:00,34,19.8
2023-06-18T00:00,31,21.3
2023-06-18T01:00,50,23.8
2023-06-18T02:00,86,17.3
2023-06-18T03:00,78,15.5
2023-06-18T04:00,43,18.8
2023-06-18T05:00,39,20.5
2023-06-18T06:00,34,25.7
2023-06-18T07:00,43,23.9
2023-06-18T08:00,90,11.4
2023-06-18T09:00,68,11.4
2023-06-18T10:00,90,15.2
2023-06-18T11:00,89,18
2023-06-18T12:00,40,26
2023-06-18T13:00,38,27.1
2023-06-18T14:00,44,25
2023-06-18T15:00,35,20.9
2023-06-18T16:00,100,23.1
2023-06-18T17:00,68,29
2023-06-18T18:00,93,24.8
2023-06-18T19:00,100,27.2
2023-06-18T20:00,96,21.8
2023-06-18T21:00,100,17
2023-06-18T22:00,100,18.8
2023-06-18T23:00,100,25.6
2023-06-19T00:00,61,21.4
2023-06-19T01:00,40,23.7
2023-06-19T02:00,61,23.5
2023-06-19T03:00,1,27.7
2023-06-19T04:00,5,31.4
2023-06-19T05:00,2,29.9
2023-06-19T06:00,41,29.5
2023-06-19T07:00,12,29
2023-06-19T08:00,1,23
2023-06-19T09:00,7,19.8
2023-06-19T10:00,14,18.7
2023-06-19T11:00,38,24.8
2023-06-19T12:00,41,25
2023-06-19T13:00,52,24.2
2023-06-19T14:00,45,24.1
2023-06-19T15:00,60,25.6
2023-06-19T16:00,34,22.6
2023-06-19T17:00,28,20.7
2023-06-19T18:00,29,23
2023-06-19T19:00,15,21.9
2023-06-19T20:00,14,21.7
2023-06-19T21:00,2,22.7
2023-06-19T22:00,0,23.9
2023-06-19T23:00,17,20.9
2023-06-20T00:00,41,21.3
2023-06-20T01:00,55,20.1
2023-06-20T02:00,37,18.9
2023-06-20T03:00,6,19.9
2023-06-20T04:00,44,21.8
2023-06-20T05:00,42,22.5
2023-06-20T06:00,40,27.1
2023-06-20T07:00,40,19.8
2023-06-20T08:00,56,20.5
2023-06-20T09:00,53,23.2
2023-06-20T10:00,48,25.9
2023-06-20T11:00,100,27.2
2023-06-20T12:00,100,35.8
2023-06-20T13:00,100,36.9
2023-06-20T14:00,100,29.5
2023-06-20T15:00,43,29.6
2023-06-20T16:00,22,32.6
2023-06-20T17:00,32,33.2
2023-06-20T18:00,31,32.8
2023-06-20T19:00,33,28.9
2023-06-20T20:00,30,22.7
2023-06-20T21:00,3,22.7
2023-06-20T22:00,2,24.3
2023-06-20T23:00,0,22.9
2023-06-21T00:00,23,20.6
2023-06-21T01:00,18,19.8
2023-06-21T02:00,12,22.2
2023-06-21T03:00,6,21.3
2023-06-21T04:00,3,21.3
2023-06-21T05:00,7,19.6
2023-06-21T06:00,3,15.5
2023-06-21T07:00,0,14.8
2023-06-21T08:00,0,15.1
2023-06-21T09:00,12,17.6
2023-06-21T10:00,18,18.2
2023-06-21T11:00,31,18.1
2023-06-21T12:00,22,19.2
2023-06-21T13:00,14,18
2023-06-21T14:00,15,17.1
2023-06-21T15:00,18,15.4
2023-06-21T16:00,12,15.9
2023-06-21T17:00,10,17.6
2023-06-21T18:00,9,15.5
2023-06-21T19:00,35,9.6
2023-06-21T20:00,32,13
2023-06-21T21:00,35,17.9
2023-06-21T22:00,34,17
2023-06-21T23:00,34,13.3
2023-06-22T00:00,40,13.5
2023-06-22T01:00,38,8.8
2023-06-22T02:00,45,6.6
2023-06-22T03:00,39,1.5
2023-06-22T04:00,37,4
2023-06-22T05:00,35,3.3
2023-06-22T06:00,38,3
2023-06-22T07:00,34,4.3
2023-06-22T08:00,49,5.1
2023-06-22T09:00,81,10
2023-06-22T10:00,38,12.2
2023-06-22T11:00,29,8.8
2023-06-22T12:00,51,13.2
2023-06-22T13:00,54,15
2023-06-22T14:00,40,16.1
2023-06-22T15:00,48,16.6
2023-06-22T16:00,42,17.1
2023-06-22T17:00,22,16.1
2023-06-22T18:00,0,12
2023-06-22T19:00,0,10.6
2023-06-22T20:00,0,10.6
2023-06-22T21:00,0,13.7
2023-06-22T22:00,0,12.9
2023-06-22T23:00,0,12.8
2023-06-23T00:00,1,11.2
2023-06-23T01:00,4,6.9
2023-06-23T02:00,4,6.2
2023-06-23T03:00,38,5.8
2023-06-23T04:00,17,5.9
2023-06-23T05:00,13,7.9
2023-06-23T06:00,28,11.5
2023-06-23T07:00,30,12.1
2023-06-23T08:00,31,13.4
2023-06-23T09:00,30,16.6
2023-06-23T10:00,35,18.6
2023-06-23T11:00,84,19.8
2023-06-23T12:00,67,20.4
2023-06-23T13:00,59,20.5
2023-06-23T14:00,95,21.1
2023-06-23T15:00,23,19.3
2023-06-23T16:00,38,20.3
2023-06-23T17:00,49,24.2
2023-06-23T18:00,17,25.2
2023-06-23T19:00,45,19.9
2023-06-23T20:00,67,12.2
2023-06-23T21:00,33,9.4
2023-06-23T22:00,8,10.1
2023-06-23T23:00,1,6.5
2023-06-24T00:00,0,9.4
2023-06-24T01:00,0,8
2023-06-24T02:00,0,10.4
2023-06-24T03:00,0,15.8
2023-06-24T04:00,0,23.3
2023-06-24T05:00,0,20.7
2023-06-24T06:00,1,20.4
2023-06-24T07:00,1,13.5
2023-06-24T08:00,4,13.6
2023-06-24T09:00,13,14.9
2023-06-24T10:00,90,16.4
2023-06-24T11:00,87,14.4
2023-06-24T12:00,76,12.2
2023-06-24T13:00,91,16.1
2023-06-24T14:00,39,17
2023-06-24T15:00,49,14.4
2023-06-24T16:00,15,11.9
2023-06-24T17:00,40,7.3
2023-06-24T18:00,62,2.5
2023-06-24T19:00,47,19.3
2023-06-24T20:00,90,27
2023-06-24T21:00,23,22.4
2023-06-24T22:00,0,23
2023-06-24T23:00,0,24.8
2023-06-25T00:00,0,25
2023-06-25T01:00,0,23.4
2023-06-25T02:00,6,21.3
2023-06-25T03:00,0,21.1
2023-06-25T04:00,0,22.3
2023-06-25T05:00,0,20.8
2023-06-25T06:00,0,23.6
2023-06-25T07:00,0,16.6
2023-06-25T08:00,0,16.7
2023-06-25T09:00,0,19.8
2023-06-25T10:00,0,21.5
2023-06-25T11:00,0,23.9
2023-06-25T12:00,3,27.5
2023-06-25T13:00,0,31.4
2023-06-25T14:00,0,35.4
2023-06-25T15:00,1,37.8
2023-06-25T16:00,0,38.4
2023-06-25T17:00,0,38.4
2023-06-25T18:00,14,39.2
2023-06-25T19:00,0,36.5
2023-06-25T20:00,4,35.6
2023-06-25T21:00,19,35.7
2023-06-25T22:00,61,31.4
2023-06-25T23:00,100,30.5
2023-06-26T00:00,56,29.4
2023-06-26T01:00,7,35.5
2023-06-26T02:00,1,33.1
2023-06-26T03:00,0,32.4
2023-06-26T04:00,0,31.3
2023-06-26T05:00,0,29.9
2023-06-26T06:00,0,28.2
2023-06-26T07:00,0,29.5
2023-06-26T08:00,3,30.3
2023-06-26T09:00,9,29.9
2023-06-26T10:00,19,26.6
2023-06-26T11:00,22,27.1
2023-06-26T12:00,35,28.8
2023-06-26T13:00,60,28.5
2023-06-26T14:00,60,26.7
2023-06-26T15:00,60,27.4
2023-06-26T16:00,48,26.6
2023-06-26T17:00,76,22
2023-06-26T18:00,51,23.5
2023-06-26T19:00,34,22.5
2023-06-26T20:00,34,21.7
2023-06-26T21:00,44,18.1
2023-06-26T22:00,37,17.1
2023-06-26T23:00,34,17.2
2023-06-27T00:00,32,21.5
2023-06-27T01:00,38,23.7
2023-06-27T02:00,34,22.7
2023-06-27T03:00,24,22
2023-06-27T04:00,21,21.5
2023-06-27T05:00,33,21.6
2023-06-27T06:00,79,19.5
2023-06-27T07:00,90,15.2
2023-06-27T08:00,83,13.8
2023-06-27T09:00,89,15
2023-06-27T10:00,80,15.3
2023-06-27T11:00,79,17.4
2023-06-27T12:00,92,18.1
2023-06-27T13:00,100,19.7
2023-06-27T14:00,100,20.2
2023-06-27T15:00,100,18.9
2023-06-27T16:00,100,19.4
2023-06-27T17:00,100,21.6
2023-06-27T18:00,100,22.9
2023-06-27T19:00,100,23.2
2023-06-27T20:00,100,20.3
2023-06-27T21:00,100,18.5
2023-06-27T22:00,100,21.7
2023-06-27T23:00,68,23.4
2023-06-28T00:00,26,23.6
2023-06-28T01:00,13,26.2
2023-06-28T02:00,9,26.9
2023-06-28T03:00,59,25.1
2023-06-28T04:00,60,22
2023-06-28T05:00,38,20.5
2023-06-28T06:00,97,20.2
2023-06-28T07:00,100,18.9
2023-06-28T08:00,100,17.8
2023-06-28T09:00,100,15.9
2023-06-28T10:00,100,14.7
2023-06-28T11:00,99,13.9
2023-06-28T12:00,100,16.4
2023-06-28T13:00,100,19.4
2023-06-28T14:00,100,19.5
2023-06-28T15:00,99,18.4
2023-06-28T16:00,74,18.6
2023-06-28T17:00,53,18.1
2023-06-28T18:00,31,18.2
2023-06-28T19:00,40,17.4
2023-06-28T20:00,25,15.2
2023-06-28T21:00,35,14.6
2023-06-28T22:00,34,10.2
2023-06-28T23:00,100,10.7
2023-06-29T00:00,100,18.3
2023-06-29T01:00,100,11.5
2023-06-29T02:00,100,14
2023-06-29T03:00,100,21
2023-06-29T04:00,100,20.7
2023-06-29T05:00,100,22.6
2023-06-29T06:00,100,22.1
2023-06-29T07:00,100,25.7
2023-06-29T08:00,99,23
2023-06-29T09:00,95,21.9
2023-06-29T10:00,92,14.4
2023-06-29T11:00,65,18.5
2023-06-29T12:00,37,18.3
2023-06-29T13:00,55,18.9
2023-06-29T14:00,72,21.6
2023-06-29T15:00,56,21.4
2023-06-29T16:00,28,19.9
2023-06-29T17:00,16,16.3
2023-06-29T18:00,32,11.5
2023-06-29T19:00,39,8.3
2023-06-29T20:00,10,5.6
2023-06-29T21:00,5,14.1
2023-06-29T22:00,4,13.3
2023-06-29T23:00,61,10.6
2023-06-30T00:00,2,7.2
2023-06-30T01:00,30,11.4
2023-06-30T02:00,26,12.1
2023-06-30T03:00,7,10.6
2023-06-30T04:00,57,11.3
2023-06-30T05:00,100,10.7
2023-06-30T06:00,68,10.1
2023-06-30T07:00,48,8
2023-06-30T08:00,46,8.9
2023-06-30T09:00,37,9.7
2023-06-30T10:00,65,17.3
2023-06-30T11:00,90,22.2
2023-06-30T12:00,92,25.7
2023-06-30T13:00,90,27.1
2023-06-30T14:00,100,35.6
2023-06-30T15:00,100,42.2
2023-06-30T16:00,100,40
2023-06-30T17:00,100,39.3
2023-06-30T18:00,100,35
2023-06-30T19:00,100,31.5
2023-06-30T20:00,100,32.7
2023-06-30T21:00,100,32.4
2023-06-30T22:00,100,30.6
2023-06-30T23:00,100,29.5
2023-07-01T00:00,100,31.1
2023-07-01T01:00,100,33.2
2023-07-01T02:00,100,31.9
2023-07-01T03:00,100,30.9
2023-07-01T04:00,100,29.9
2023-07-01T05:00,100,30.6
2023-07-01T06:00,30,31
2023-07-01T07:00,35,33
2023-07-01T08:00,35,31.6
2023-07-01T09:00,37,33
2023-07-01T10:00,72,33.7
2023-07-01T11:00,87,33.4
2023-07-01T12:00,86,36.4
2023-07-01T13:00,19,34.2
2023-07-01T14:00,100,36.1
2023-07-01T15:00,100,36.5
2023-07-01T16:00,52,35.8
2023-07-01T17:00,12,35.9
2023-07-01T18:00,71,36.8
2023-07-01T19:00,10,36
2023-07-01T20:00,6,34.8
2023-07-01T21:00,0,33.4
2023-07-01T22:00,0,31.2
2023-07-01T23:00,0,31.8
2023-07-02T00:00,0,34.6
2023-07-02T01:00,0,36.6
2023-07-02T02:00,0,36.4
2023-07-02T03:00,0,36
2023-07-02T04:00,0,35.4
2023-07-02T05:00,1,34.6
2023-07-02T06:00,2,31.7
2023-07-02T07:00,2,34.2
2023-07-02T08:00,15,35.6
2023-07-02T09:00,8,36.4
2023-07-02T10:00,37,37.1
2023-07-02T11:00,100,38.6
2023-07-02T12:00,51,36.8
2023-07-02T13:00,100,37.6
2023-07-02T14:00,100,39.5
2023-07-02T15:00,100,38
2023-07-02T16:00,79,35.5
2023-07-02T17:00,26,36.8
2023-07-02T18:00,29,34.8
2023-07-02T19:00,30,27.1
2023-07-02T20:00,32,23.5
2023-07-02T21:00,7,25.4
2023-07-02T22:00,3,27.6
2023-07-02T23:00,2,26.9
2023-07-03T00:00,13,29.1
2023-07-03T01:00,15,30.9
2023-07-03T02:00,10,32
2023-07-03T03:00,20,31.6
2023-07-03T04:00,17,30
2023-07-03T05:00,8,29.4
2023-07-03T06:00,0,26.9
2023-07-03T07:00,13,30.2
2023-07-03T08:00,29,33.4
2023-07-03T09:00,43,34.7
2023-07-03T10:00,100,39.1
2023-07-03T11:00,100,38.3
2023-07-03T12:00,55,37.4
2023-07-03T13:00,66,43.8
2023-07-03T14:00,71,38.9
2023-07-03T15:00,16,37.1
2023-07-03T16:00,95,47.4
2023-07-03T17:00,56,42.2
2023-07-03T18:00,15,32.8
2023-07-03T19:00,9,31.7
2023-07-03T20:00,7,29.5
2023-07-03T21:00,5,25.9
2023-07-03T22:00,3,27.1
2023-07-03T23:00,4,26.4
2023-07-04T00:00,16,33.2
2023-07-04T01:00,63,33.5
2023-07-04T02:00,63,33
2023-07-04T03:00,62,33
2023-07-04T04:00,59,32.6
2023-07-04T05:00,58,31.3
2023-07-04T06:00,11,24.3
2023-07-04T07:00,10,29.5
2023-07-04T08:00,7,30.8
2023-07-04T09:00,67,28.8
2023-07-04T10:00,88,29.7
2023-07-04T11:00,100,30.9
2023-07-04T12:00,34,26.3
2023-07-04T13:00,90,27.1
2023-07-04T14:00,90,26
2023-07-04T15:00,94,17.1
2023-07-04T16:00,90,8.7
2023-07-04T17:00,96,10.5
2023-07-04T18:00,90,13.7
2023-07-04T19:00,90,13.5
2023-07-04T20:00,100,10.9
2023-07-04T21:00,100,9.7
2023-07-04T22:00,100,10
2023-07-04T23:00,91,1.6
2023-07-05T00:00,100,21.7
2023-07-05T01:00,100,38.1
2023-07-05T02:00,100,40.3
2023-07-05T03:00,100,41.4
2023-07-05T04:00,100,43.9
2023-07-05T05:00,100,43
2023-07-05T06:00,100,40.7
2023-07-05T07:00,61,37.4
2023-07-05T08:00,71,39.2
2023-07-05T09:00,58,33.9
2023-07-05T10:00,26,35.3
2023-07-05T11:00,10,32.7
2023-07-05T12:00,46,30
2023-07-05T13:00,100,24.5
2023-07-05T14:00,16,32.4
2023-07-05T15:00,22,29.2
2023-07-05T16:00,30,28.4
2023-07-05T17:00,28,27.1
2023-07-05T18:00,27,20.9
2023-07-05T19:00,14,15.8
2023-07-05T20:00,36,8.6
2023-07-05T21:00,35,9.5
2023-07-05T22:00,36,18.4
2023-07-05T23:00,22,24
2023-07-06T00:00,10,26
2023-07-06T01:00,5,22.5
2023-07-06T02:00,29,21.3
2023-07-06T03:00,7,21.9
2023-07-06T04:00,30,23.5
2023-07-06T05:00,32,23.3
2023-07-06T06:00,36,21.4
2023-07-06T07:00,30,17.8
2023-07-06T08:00,20,17.4
2023-07-06T09:00,22,16.9
2023-07-06T10:00,43,20.9
2023-07-06T11:00,100,23.2
2023-07-06T12:00,100,23.2
2023-07-06T13:00,98,25
2023-07-06T14:00,68,26.3
2023-07-06T15:00,90,25.4
2023-07-06T16:00,53,22.7
2023-07-06T17:00,89,22.4
2023-07-06T18:00,65,21.4
2023-07-06T19:00,64,26.9
2023-07-06T20:00,31,26.6
2023-07-06T21:00,28,27.2
2023-07-06T22:00,9,27.3
2023-07-06T23:00,0,29.3
2023-07-07T00:00,0,29.7
2023-07-07T01:00,0,29.5
2023-07-07T02:00,0,28.7
2023-07-07T03:00,0,27.1
2023-07-07T04:00,0,24.8
2023-07-07T05:00,5,21.5
2023-07-07T06:00,8,18.7
2023-07-07T07:00,2,13.8
2023-07-07T08:00,0,12.3
2023-07-07T09:00,0,12.5
2023-07-07T10:00,0,14.2
2023-07-07T11:00,0,17.2
2023-07-07T12:00,0,23.2
2023-07-07T13:00,0,26
2023-07-07T14:00,0,28.4
2023-07-07T15:00,0,29
2023-07-07T16:00,0,26.9
2023-07-07T17:00,0,24.2
2023-07-07T18:00,0,29.5
2023-07-07T19:00,0,31.1
2023-07-07T20:00,0,32.4
2023-07-07T21:00,0,33.2
2023-07-07T22:00,0,32.4
2023-07-07T23:00,0,28.7
2023-07-08T00:00,0,34.4
2023-07-08T01:00,0,35
2023-07-08T02:00,0,35.4
2023-07-08T03:00,0,34.9
2023-07-08T04:00,0,33
2023-07-08T05:00,0,31.2
2023-07-08T06:00,1,28.4
2023-07-08T07:00,2,24.9
2023-07-08T08:00,1,20.9
2023-07-08T09:00,4,20.3
2023-07-08T10:00,27,20.9
2023-07-08T11:00,30,20.8
2023-07-08T12:00,30,9.4
2023-07-08T13:00,40,4.8
2023-07-08T14:00,40,3.7
2023-07-08T15:00,38,8.4
2023-07-08T16:00,54,3
2023-07-08T17:00,59,13.8
2023-07-08T18:00,10,5.9
2023-07-08T19:00,30,8.8
2023-07-08T20:00,8,9.7
2023-07-08T21:00,22,13.6
2023-07-08T22:00,33,15.5
2023-07-08T23:00,31,17.7
2023-07-09T00:00,31,20
2023-07-09T01:00,27,17.8
2023-07-09T02:00,28,18.2
2023-07-09T03:00,32,14.2
2023-07-09T04:00,24,16.9
2023-07-09T05:00,15,17
2023-07-09T06:00,21,11.3
2023-07-09T07:00,27,8.7
2023-07-09T08:00,56,10.1
2023-07-09T09:00,81,10.6
2023-07-09T10:00,68,16.3
2023-07-09T11:00,90,19
2023-07-09T12:00,48,11.9
2023-07-09T13:00,83,4
2023-07-09T14:00,91,9.8
2023-07-09T15:00,86,8.3
2023-07-09T16:00,92,12.9
2023-07-09T17:00,51,10.3
2023-07-09T18:00,15,18.2
2023-07-09T19:00,50,21.4
2023-07-09T20:00,32,18.4
2023-07-09T21:00,31,21.1
2023-07-09T22:00,32,24.7
2023-07-09T23:00,30,26.9
2023-07-10T00:00,14,28
2023-07-10T01:00,15,26.6
2023-07-10T02:00,9,27.3
2023-07-10T03:00,1,27.4
2023-07-10T04:00,0,26.4
2023-07-10T05:00,0,24.3
2023-07-10T06:00,2,21.6
2023-07-10T07:00,9,17.8
2023-07-10T08:00,8,19.9
2023-07-10T09:00,3,19.1
2023-07-10T10:00,20,20.4
2023-07-10T11:00,100,25.6
2023-07-10T12:00,100,24.9
2023-07-10T13:00,100,24.3
2023-07-10T14:00,58,29
2023-07-10T15:00,65,33
2023-07-10T16:00,71,32.7
2023-07-10T17:00,100,35.5
2023-07-10T18:00,89,31.9
2023-07-10T19:00,100,31.4
2023-07-10T20:00,91,32.1
2023-07-10T21:00,100,33.3
2023-07-10T22:00,100,32.7
2023-07-10T23:00,90,29.2
2023-07-11T00:00,100,27.4
2023-07-11T01:00,93,28.8
2023-07-11T02:00,100,33.3
2023-07-11T03:00,100,38.3
2023-07-11T04:00,100,44.3
2023-07-11T05:00,100,43.5
2023-07-11T06:00,77,40.5
2023-07-11T07:00,57,35.3
2023-07-11T08:00,84,31.4
2023-07-11T09:00,38,31.8
2023-07-11T10:00,70,32.6
2023-07-11T11:00,80,31.7
2023-07-11T12:00,96,32.7
2023-07-11T13:00,89,34.4
2023-07-11T14:00,58,33.1
2023-07-11T15:00,100,35.6
2023-07-11T16:00,94,35.4
2023-07-11T17:00,47,34.7
2023-07-11T18:00,58,33.3
2023-07-11T19:00,57,32.8
2023-07-11T20:00,31,28.6
2023-07-11T21:00,37,27
2023-07-11T22:00,46,28.5
2023-07-11T23:00,62,27.7
2023-07-12T00:00,58,30.6
2023-07-12T01:00,21,30.8
2023-07-12T02:00,3,29
2023-07-12T03:00,0,28.4
2023-07-12T04:00,9,26.5
2023-07-12T05:00,7,25.8
2023-07-12T06:00,8,23.2
2023-07-12T07:00,55,27
2023-07-12T08:00,16,27.9
2023-07-12T09:00,10,28.8
2023-07-12T10:00,9,30.3
2023-07-12T11:00,58,35.9
2023-07-12T12:00,52,32.7
2023-07-12T13:00,81,33.7
2023-07-12T14:00,66,34
2023-07-12T15:00,43,29.9
2023-07-12T16:00,66,30.1
2023-07-12T17:00,64,28.8
2023-07-12T18:00,16,23.9
2023-07-12T19:00,45,27.2
2023-07-12T20:00,2,25.1
2023-07-12T21:00,2,29.3
2023-07-12T22:00,7,30.6
2023-07-12T23:00,6,29.7
2023-07-13T00:00,20,29
2023-07-13T01:00,14,28.7
2023-07-13T02:00,1,28
2023-07-13T03:00,5,25.9
2023-07-13T04:00,1,25.8
2023-07-13T05:00,0,24.9
2023-07-13T06:00,6,21.1
2023-07-13T07:00,42,23.5
2023-07-13T08:00,49,20.7
2023-07-13T09:00,30,20.9
2023-07-13T10:00,19,22.4
2023-07-13T11:00,37,23.6
2023-07-13T12:00,39,22
2023-07-13T13:00,26,23.6
2023-07-13T14:00,49,23.1
2023-07-13T15:00,21,20.7
2023-07-13T16:00,74,15.1
2023-07-13T17:00,52,10.5
2023-07-13T18:00,60,9.8
2023-07-13T19:00,54,4.7
2023-07-13T20:00,86,16.8
2023-07-13T21:00,30,7.4
2023-07-13T22:00,67,10.6
2023-07-13T23:00,44,15
2023-07-14T00:00,37,19.9
2023-07-14T01:00,34,23.4
2023-07-14T02:00,12,23.5
2023-07-14T03:00,26,21.7
2023-07-14T04:00,53,20.5
2023-07-14T05:00,69,19
2023-07-14T06:00,82,17.9
2023-07-14T07:00,90,11.8
2023-07-14T08:00,90,12.6
2023-07-14T09:00,90,15.2
2023-07-14T10:00,95,17.4
2023-07-14T11:00,100,20.9
2023-07-14T12:00,90,25.3
2023-07-14T13:00,100,27.4
2023-07-14T14:00,94,31.3
2023-07-14T15:00,92,34.4
2023-07-14T16:00,92,37.2
2023-07-14T17:00,91,39.6
2023-07-14T18:00,89,41.5
2023-07-14T19:00,88,36.2
2023-07-14T20:00,100,38.7
2023-07-14T21:00,94,43.6
2023-07-14T22:00,90,36.9
2023-07-14T23:00,100,34.3
2023-07-15T00:00,100,31.9
2023-07-15T01:00,100,31.8
2023-07-15T02:00,100,30.1
2023-07-15T03:00,100,32.8
2023-07-15T04:00,33,32.7
2023-07-15T05:00,20,32.7
2023-07-15T06:00,38,38
2023-07-15T07:00,100,44.2
2023-07-15T08:00,100,43.6
2023-07-15T09:00,57,43.1
2023-07-15T10:00,73,44.2
2023-07-15T11:00,46,45.9
2023-07-15T12:00,28,55.8
2023-07-15T13:00,22,53
2023-07-15T14:00,20,54.9
2023-07-15T15:00,8,55.9
2023-07-15T16:00,31,55
2023-07-15T17:00,21,56.9
2023-07-15T18:00,9,51.9
2023-07-15T19:00,8,52.1
2023-07-15T20:00,15,51.9
2023-07-15T21:00,15,51.6
2023-07-15T22:00,21,50.5
2023-07-15T23:00,41,49.8
2023-07-16T00:00,53,50.6
2023-07-16T01:00,13,49.5
2023-07-16T02:00,3,48.4
2023-07-16T03:00,7,46.9
2023-07-16T04:00,10,46.1
2023-07-16T05:00,6,45.1
2023-07-16T06:00,32,40.5
2023-07-16T07:00,14,45.1
2023-07-16T08:00,48,49.5
2023-07-16T09:00,90,49.1
2023-07-16T10:00,90,45.5
2023-07-16T11:00,38,45.3
2023-07-16T12:00,27,42.9
2023-07-16T13:00,44,41.9
2023-07-16T14:00,60,41.3
2023-07-16T15:00,49,40.1
